	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0031902	0.869310465	0.568572403	0.359563372	0.426761743	0.15682166	0.499788612	0.351953403	0.268834024	0.522195911	0.413205554	0.325326614	0.61862127
FBgn0031903	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031904	12.8521	10.042	14.8412	12.4616	7.84054	9.57083	18.1507	13.3952	12.9343	10.2652	10.7631	10.4995
FBgn0031905	0	0	0	0.0176893	0	0.0356781	0	0	0.0319523	0	0	0
FBgn0031906	0.211541	0.132594	0.324617	0.298284	0.339793	0.451214	0.204266	0.319165	0.269396	0.111913	0.203336	0.231102
FBgn0031907	205.41451	197.26144	184.78084	222.1683	203.0812	232.47693	186.7637016	204.24485	194.14296	259.26585	220.37345	215.456828
FBgn0031908	43.67632	36.01924	33.6195	33.0539	28.02762874	30.52729	28.38657	35.58432	20.03247	27.84080193	25.864645	25.49551
FBgn0031909	9.5286	6.37273	8.56637	7.26322	4.72798	6.42265	10.0621	7.93983	8.33709	7.30271	8.00002	6.54212
FBgn0031910	1.42184	0	0	0.0323673	0	0.130565	0	0.0574611	0	0.129535	0.235353	0
FBgn0031913	709.399	599.095	587.765	516.992	601.326	549.916	517.418	556.438	455.351	432.437	403.005	624.836
FBgn0031914	322.58845	258.5508479	196.1912795	236.5605604	167.1132291	257.0877047	197.62976	239.0055465	190.6761081	198.451342	155.3225379	223.00831
FBgn0031918	2.627	0.112268	1.798612	0.260954	0.198179	0.263163	0.555961	0.61769	0.235681	0.957318	0.474369	0.404359
FBgn0031920	0.111155	0.0612305	0.1925616	0.101215	0.0540429	0.0956852	0.129951	0.25267181	0.12854	0.0405068	0	0.188205
FBgn0031925	0.430299	0.173386	0.146198	0.671691	0.714152	0.090317	0.12266	0	0.161771	0.20161	0.244204	0.0346938
FBgn0031926	0.9913273	1.19324	1.0688196	1.011007	0.8884399	0.99041	0.5274878	1.07495	0.756699	0.75155	0.7876351	0.848903
FBgn0031929	0.086028	0.0808834	0	0.031334	0	0	0	0	0	0	0	0
FBgn0031930	0	0	0	0	0	0	0.0576179	0.112027	0	0	0	0
FBgn0031935	9.11668	8.13748	5.48918	7.21006	4.9797	6.95431	4.98922	6.67846	4.6693	5.1516	3.8968	5.86422
FBgn0031936	56.7643	58.0157	46.6086	59.9642	47.6824	64.8698	42.7569	47.0136	46.7776	52.4286	43.9287	49.3341
FBgn0031937	94.3804	94.559	82.3115	94.9498	83.5744	105.533404	67.3757	87.7886	78.12	105.813	92.1183	73.150952
FBgn0031939	9.902155779	10.2637961	7.62191976	11.21891	6.054710006	10.82322	10.120674	7.972777007	6.57408	9.324746037	5.130016489	13.2351
FBgn0031940	0.118416	0.111335	0.0938768	0	0	0	0.0787628	0	0.155815	0.0431527	0.0784043	0.0668329
FBgn0031941	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031942	2.80299	2.07065	2.3833529	1.09386	0.996863	1.931184682	0.665846	1.94191	1.05378	2.55364	3.31408	1.12999
FBgn0031945	1.755400009	0	0.055665	0.485920002	0	0	0	0.0454024	0	0.204702	0.371923	0
FBgn0031946	0	0	0	0	0	0	0	0	0	0	0	0.0680451
FBgn0031947	6.28132	3.87783	7.61945	6.76706	3.89363	3.55811	9.6646	5.40728	6.97057	5.22611	6.66427	4.61292
FBgn0031948	45.248215	38.23171	35.72887	28.977515	26.03215	40.32439	31.685	27.30209	21.55649	28.771571	19.90607	41.33366
FBgn0031950	38.05272	33.91986	29.54884	29.68908	24.41638	32.4991	32.08729	39.29465	30.19972	26.19953	21.71865	41.31011
FBgn0031951	21.844562	16.471241	21.004211	18.788269	14.358264	16.04761	21.075092	21.257346	20.490465	16.27568	15.32271	20.080189
FBgn0031952	5.938502	4.479539	6.250308	5.72932	2.750247	5.098964	6.712685	8.855392	5.678269	5.163919	5.060984	5.081135002
FBgn0031954	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031955	0.0368805	0.0173375	0	0.026866	0.0306046	0	0.0122653	0.0476948	0.0121321	0.0134398	0.0122094	0
FBgn0031957	3.88581	2.64259	1.24045	2.35939	1.75263	1.49242	1.01718	1.52596	2.82566	1.98632	1.53056	1.11024
FBgn0031959	0.847484	0.836643	0.638266	0.679094	0.457125	0.684843	0.366399	1.01379	0.919989	0.67944	0.505013	0.573974
FBgn0031961	0.212594	0.0499701	0.505614	0.367807	0.132313	0.195221	0.565614	0.240565	0.384636	0.464835	0.774179	0.0899893
FBgn0031968	32.47273743	29.10952	32.78820205	34.64699	31.540532	30.62142322	31.77853	27.93607	28.81444718	35.83724	34.135224	34.54377
FBgn0031969	15.07425	9.621837	13.791883	12.276714	6.59648	11.815336	16.92015865	13.0178537	14.096879	9.546977	8.358256941	11.746723
FBgn0031970	10.80283	9.282047	9.42466	7.323462	7.634865	10.252308	9.626286	7.386308	4.318793	10.416292	7.563304	11.785603
FBgn0031971	22.99223	49.4701	33.3003	26.6181	33.9398	23.0284	32.5311	44.6904002	49.8197	19.9565	23.7559	22.5946
FBgn0031972	13.6207	13.38175589	12.92998	12.9322	11.62040076	12.92951487	14.70910474	14.508381	14.44870436	13.2734	13.6289	13.792688
FBgn0031973	27.4146	31.1302	24.6114	27.2428	28.4109	25.4732	24.7705	29.5039	23.2661	23.0598	20.3478	25.1163
FBgn0031974	24.6379	19.0625	23.2962	23.60166	20.1259	24.31756	22.95679	22.236109	22.3725	25.29357	20.46921	22.2341
FBgn0031975	10.59081	8.830093	8.17869	7.94663	7.07721	6.80953	8.24415	11.64978	7.07562	6.70943	6.24845	5.95355
FBgn0031976	1.98618	1.659260003	1.04676	2.42927759	2.043861	1.317210152	1.741762007	1.03142	1.66149	2.68125	2.63014	2.241964208
FBgn0031977	73.55801	59.04941	79.62547	83.31346	65.70495	58.34627	116.38174	74.7426	86.01697	81.93092	85.59475	83.85825
FBgn0031979	13.5566	9.25104	13.174	12.5832	12.5198	8.83462	12.0711	8.3417	12.6593	12.1115	12.74	12.9577
FBgn0031980	3529.92	3706.51	4172.19	4666.2	4297.65	4288.36	5144.29	4093.19	4666.35	5546.51	5275.17	4919.34
FBgn0031981	2.829439	1.70177	2.539968	2.133124	0.932278	2.42246	2.49774	4.05594	2.31321	1.55422	0.902258	2.92375
FBgn0031985	8.695640001	6.4034	7.290851	6.833210073	4.338405245	6.30967	9.64629	10.61092	6.52821162	5.677279	4.201098	8.41968
FBgn0031986	0	0.0777957	0.0655969	0.0602757	0.0686636	0	0	0.0535032	0.0544382	0.0603063	0	0
FBgn0031987	44.7957	43.5724	42.4679	49.8125	47.1085	46.5566	45.3793	45.1834	40.4046	51.3423	47.2229	46.8944
FBgn0031988	9.97065	7.31829	9.25611	7.66823	5.16738	5.82709	10.4778	7.670666	8.65699	6.34842	6.30714	6.758506
FBgn0031990	17.85007522	12.52089843	15.688743	16.235761	10.7687912	20.626989	17.8999	27.73366	14.77092	16.65791	9.848732	22.39373
FBgn0031992	118.8282	103.054	121.8147	121.8828	108.5249	115.8909	131.7281	96.7071	111.876	131.2773	107.6157	118.5208
FBgn0031995	44.49259	41.60447	45.16905	45.35481	34.543457	47.86939	42.86507	53.70323	41.42369	45.1049	37.77968	43.30813
FBgn0031996	22.0907	17.8827	22.5165	20.4103	18.827	17.1056	26.6635	16.821	22.1092	19.5193	19.8783	19.6403
FBgn0031997	8.383913	6.74554	8.25665	7.771415	5.39047	7.23891	8.410526708	8.759641	8.771659	7.808956	7.587186	7.94980539
FBgn0031998	31.2687	29.3687	30.4165	37.0687	22.9627	47.9484	25.2972	34.3917	31.767	31.6456	22.1575	30.8692
FBgn0031999	0.0327874	0.0616533	0.129964	0.0597108	0.027208	0.048173	0.196272	0.0424015	0.0215712	0.0358447	0.0217088	0.0555146
FBgn0032000	47.4375	43.2822	49.8184	54.3085	47.3071	50.9557	66.5399	49.3557	48.4648	55.6358	51.4482	58.0719
FBgn0032001	236.77889	238.81913	225.621	240.17977	272.1571	250.03569	203.4616	215.8227	197.9402	246.5109	238.81267	242.7951
FBgn0032002	22.93967	25.304	23.62739	30.59233	24.1324	29.59076	22.346371	22.42488	20.9153	33.70163	25.52850185	28.1367
FBgn0032003	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032004	0.550256	0.72429	0.261736	1.20252	1.00456	1.69778	0.658791	0.782765	0.434424	1.40365	0.874389	0.496895
FBgn0032005	89.0291	80.1263	85.5014	92.0193	77.1317	98.3075	90.2975	92.5129	83.0805	89.7084	80.5504	87.8124
FBgn0032006	14.5728099	11.91706396	12.26389318	12.2070244	7.871966927	12.01887384	10.43831806	14.88198551	10.51131697	10.39058923	8.225063201	11.49730262
FBgn0032008	0	0	0.658702	0.522117	0.689497	0.152598	0	0.134315	0.523946	0.378485	0.687671	0
FBgn0032010	4.4672772	2.848629766	3.172245009	3.1847349	2.300534	2.656869	2.563771502	4.986252	2.506754236	2.3158185	1.763063344	2.896166035
FBgn0032013	0.222063	0.450074	0.469454	0.423438	0.45399	0.602857571	0.393872	0.530628	0.292196	0.464503	0.46686	0.417768
FBgn0032014	31.1518	19.2973	45.2625	33.8115	26.1966	21.7368	72.3472	23.0399	41.47	35.0437	43.735	28.4013
FBgn0032015	101.518	79.6733	83.8806	75.2014	68.6597	75.698	95.5465	78.093	75.3813	71.8355	65.1328	82.3656
FBgn0032016	7.92369	6.59621	8.37555	9.52997	6.78081	5.69969	10.6504	7.09826	8.52557	8.33169	8.74389	7.77951
FBgn0032017	5.69243	5.35201	5.07688	4.85943	3.91186	4.90056	5.26523	3.85333	5.26657	4.08399	3.71011	4.56813
FBgn0032018	10.2568	9.0346	9.95298	9.87603	6.18857	10.7269	10.3375	10.698	10.1565	8.79246	7.09541	10.6227
FBgn0032020	15.4842	14.8303	17.4379	16.2342	10.3274	15.5211	20.2131	14.7844	15.614	14.0803	14.0848	13.1495
FBgn0032021	3.536985	2.63744	3.09409	1.97684	0.961501	2.598369	2.271455	3.54888	2.32702	2.200078	1.776591	3.097613
FBgn0032022	34.719548	27.876259	30.93071	28.201172	26.8999	24.602646	21.86585	29.69919	25.570845	23.905246	24.717168	24.70983
FBgn0032023	0	0.0665322	0	0.0257744	0	0.10397	0.0941352	0.0457569	0.0465564	0.051575	0.0937067	0.0399385
FBgn0032024	0	0	0.0916987	0.0421301	0	0.0849734	0	0	0.0760998	0	0	0.0652823
FBgn0032025	61.95638	40.279166	47.82251	45.06273	34.434955	45.79703	36.41751	47.32871	39.30827	34.234328	25.312643	39.196114
FBgn0032026	24.06938	17.296069	39.81671	25.4867	13.275421	13.35524	50.12287	23.21318	28.45822	19.77555	25.73548	17.617579
FBgn0032029	315.0834621	286.556785	250.4788075	312.845271	275.81263	304.1329	281.2356	288.1637	255.1025001	319.8993	291.6233	305.4384002
FBgn0032030	15.7962	13.6929	18.9173	18.7293	17.5705	14.814	23.4722	16.0816	17.6893	16.5751	16.6154	20.0434
FBgn0032031	7.34985	8.72881	8.43343	7.2914	6.74115	6.82029	11.3211	8.62954	7.76232	10.6079	12.4861	10.1521
FBgn0032032	10.0565	8.53265	10.5976	9.33587	7.22572	8.10853	8.40194	9.11957	7.98795	9.78754	8.1201	9.06741
FBgn0032033	20.48026	14.35717	16.09369	17.66725	15.35528	15.70523	19.83569	13.59127	18.32015	19.77123	21.2918	19.26477
FBgn0032034	9.92928	8.75202	12.62741	9.41808	7.38133	5.47073	13.4838	8.02549	9.93497	9.42286	11.50494	10.390762
FBgn0032036	26.9658288	26.21703401	27.02500967	27.25462973	17.71335303	24.07897155	27.26404001	25.94576796	27.70138792	23.13155986	21.50879408	22.0008006
FBgn0032039	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032040	0	0.119419	0	0.0462626	0.105401	0	0	0	0	0	0	0
FBgn0032042	4.35032	3.5624	3.39317	3.284040203	1.543	3.52723	3.640270004	4.491670135	3.413639	2.5314	2.5784	3.366113378
FBgn0032047	1.90674	1.86741	3.46409	2.22816	1.38449	1.16728	2.90638	2.20898	2.718	2.11349	2.15671	2.2868
FBgn0032048	0.09121226	0.08575601	0	0.03322251	0	0	0	0	0	0.06647958	0.12078382	0.05147976
FBgn0032049	10.757542	2.528558	0.0789653	23.21905	0.661256	0.421652	0.795024	6.3763	3.014494	10.67169	19.05972	0
FBgn0032050	18.16791	17.21735	30.98355	20.92259	13.23674	12.56776	40.00252	23.12125	25.36414	19.79173	25.46207	22.139388
FBgn0032051	7.98339	6.81993	13.951	9.80207	5.20017	4.85581	18.5851	9.40844	11.5213	8.33677	10.3728	8.16363
FBgn0032052	21.2821	17.9572	23.9172	20.9833	16.5609	17.2952	29.0369	16.6849	21.5412	19.6019	20.543	18.8311
FBgn0032053	29.5168	30.5924	38.8772	31.2369	35.2945	23.562	50.0865	29.9063	38.0744	36.504	45.3959	33.5804
FBgn0032054	22.0083	19.532267	19.939021	23.23509773	21.059109	21.70054522	23.13746138	21.12943	21.447799	21.73670853	21.50899029	20.999017
FBgn0032055	34.32952	26.04334	16.65188	61.6107	62.74922	46.00242	28.90234	111.5411	98.98	84.9641	120.9936	40.78798
FBgn0032057	0	0.0526651	0	0.0204023	0	0	0	0	0	0.0408254	0.0741757	0.0316142
FBgn0032058	0	0	0	0	0	0	0	0.0334049	0	0.0376524	0	0
FBgn0032059	12.917	11.5423	12.1021	11.4314	9.83308	11.0576	11.2187	9.18062	9.97314	10.3869	10.3902	10.1822
FBgn0032061	1.302949	1.16669	1.32806	1.06214	0.823792	0.957185	0.978723	1.1037	0.816443	0.8372285	0.7808149	1.400705
FBgn0032065	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032066	0	0	0	0.0124755	0	0	0	0	0.0225345	0	0	0
FBgn0032067	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032068	0	0	0	0.24091296	0	0	0	0	0	0	0	0.039295383
FBgn0032069	0	0	0	0.686829	0	0	0	0	0	0.012271	0	0.0190048
FBgn0032072	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032074	9.91844	2.516917	0.724227	2.42424	0.649788	2.155901	0.92734	3.224777	1.5455	2.568147	3.11072	2.11841
FBgn0032075	60.24023	44.16433465	28.13812	47.31742	27.21451	45.61337	25.65145	57.24479	27.81519	39.367821	26.9188	47.71466
FBgn0032076	331.8259	360.72	331.8026	380.4114	432.5702	389.0952	273.1962	366.4276	385.7981	386.8405	373.7264	322.5633
FBgn0032077	14.39371	13.11009	9.62794	13.27039	10.949052	13.65806	18.25003	11.24614	14.401927	15.1895	15.5858	13.1163
FBgn0032078	20.06395	16.21624	18.94917	16.53598	11.0779	13.90508	21.50749	16.88224	18.06523	14.71823	13.48444	16.77988
FBgn0032079	27.69998	19.9261	16.28111	22.41333	13.23009	27.43176	23.16368	21.942569	18.06015	23.06522	14.181663	26.74204
FBgn0032080	0	0	0	0.01941	0	0	0	0	0	0	0	0
FBgn0032082	0.702539	0.181939	0	0.211447	0.160582	0.119101	0.251614	0.174719	0.497762	0.137855	0.0357812	0.0915013
FBgn0032083	0.048214	0.0385777	0.0382226	0	0	0.0354193	0	0.0311757	0.0317205	0.0175699	0.0319228	0
FBgn0032084	9.28339	7.76982	5.61741	7.32899	5.49438	7.47055	5.54037	7.6035	5.92362	6.5904	5.80129	5.90958
FBgn0032085	0.190461	0.179071	0	0.242801	0.0790254	0.279836	0.3800478	0.492618	0.56388	0.242925	0.252212	0.0537472
FBgn0032086	0	0	0	0	0	1.04577	0.284589	0	0	0.244032	0.315243	0.253928
FBgn0032087	1.1203	0.21066	0	5.05977	1.11559	1.1522	0	8.54789	0.147411	1.55136	0.593406	2.90851
FBgn0032088	1.05789	0.497315	0.419333	0.7706336	0.101149	0.582868	0.0405368	2.73619	0	0.578269	0.35022	0.597064
FBgn0032089	0	0	0.160496	0	0	0	0	0.0654532	0	0.0368879	0.0670217	0
FBgn0032090	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032094	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032095	0.188185	0.0589769	0.049729	0.0228475	0	0.0691227	0.0834454	0.0608412	0.0619044	0.0114296	0	0
FBgn0032096	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032100	0.242595	0.114044	0	0.132541	0.100656	0.0891083	0.0806791	0.0784324	0.0798029	0.0884053	0.0803119	0.136918
FBgn0032101	33.8217	30.25534	37.16995	33.50185	26.67442	32.34155	41.716836	30.143484	29.250181	30.03124	30.20368	33.949421
FBgn0032104	0	0	0	0.052632	0	0	0	0	0	0	0	0
FBgn0032105	4.678037154	1.638581112	5.6110075	5.420869	2.1833	1.145537273	12.20645	2.28788004	8.5361111	2.306423879	3.401024072	2.950857699
FBgn0032109	0	0	0	0	0	0	0.0401685	0	0	0	0	0
FBgn0032110	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032111	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032115	0	0	0	0	0	0	0	0.103986	0	0.0586041	0	0
FBgn0032116	1.926064416	1.889154013	0.992502253	1.3012207	0.399577628	1.450138	1.563972853	2.387345541	1.034858544	1.069351904	0.55261375	1.452715437
FBgn0032117	1.9696315	1.494776	1.936079	1.745303	1.13084	1.638766	2.002266	1.7865044	2.486915	1.53151	1.70607	2.023752
FBgn0032119	0.263774	0.0826665	0	0.0640496	0	0.129184	0	0.0568531	0.0578466	0.0640821	0.0582155	0.0496237
FBgn0032120	4.30475	2.125463	3.6923261	2.567402	0.85144026	2.3085806	4.848791	4.333891	3.46698	1.720026	1.610117	2.700302358
FBgn0032122	0.213276	0	0.169079	0.116522	0.0884916	0.156678	0	0.0689534	0.0701583	0	0	0.0601854
FBgn0032123	15.54116002	15.394863	16.096666	16.61673147	8.5622358	22.129896	17.18574061	28.41075828	18.48687	14.535658	8.9207383	17.72299588
FBgn0032124	0.84497	0.733328	0.56681	0.710224	0.485435	1.09823	0.38909	1.00868	0.555915	0.378979	0.215177	0.696997
FBgn0032125	0	0	0.617533	0.14186	0	0	0.259056	0.125921	0.128121	0.212898	0.386815	0.109909
FBgn0032126	2.36458	1.48212	4.99885	0.143542	0	1.0133	5.11149	0.764483	2.85209	1.36434	0.782803	4.11485
FBgn0032127	132.742	0.352156	35.2759	0.218279	0	1.15566	4.18537	0.0968766	28.6837	6.3606	3.32314	27.6927
FBgn0032129	13.1338951	9.0330102	9.2683328	7.0370165	3.198686	8.8415245	6.013893	12.612127	6.032325	4.438872	2.808753	6.8104582
FBgn0032130	9.82253	8.57665	9.58154	9.26729	6.445575	9.45528	11.86358	10.04515	9.46316	8.52506	7.97001	10.8191
FBgn0032131	0	0	0	0.102704	0	0.0414293	0	0.0364657	0	0.0411025	0.0746792	0
FBgn0032132	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032135	8.97223	6.08891	7.059436	5.698987	3.190902	5.228966	8.03177	5.408973	6.725986	5.94924	5.58325	6.8836
FBgn0032136	80.7994	75.175	70.9237	72.4469	57.6487	92.6982	75.1112	104.006	41.479	64.7055	33.7849	110.16
FBgn0032138	118.094	127.248	144.661	156.093	128.902	132.606	193.339	149.909	143.907	177.52	189.544	151.543
FBgn0032139	14.7235	12.26441	12.901	14.20661	10.6104	13.8892148	9.79311	13.61244	10.11161	13.08421	10.09059	13.55812
FBgn0032140	14.155868	9.837319	9.921191	12.105369	11.406453	10.09784	10.370765	24.674231	8.773396	12.485325	13.719434	11.578917
FBgn0032143	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032144	148.91	0.244337	0	0.0946554	0.215655	0.127276	0.0576179	0	0.0569922	1.32585	2.35158	0
FBgn0032147	324.4175	313.4804	271.0735	297.237	351.13353	250.3544	270.5547	278.2648	264.1159	280.9512	311.0037	282.0139
FBgn0032149	30.8014	26.3382	30.41778	34.4302	30.51784	27.5043	38.0602	34.68238	30.1349	37.5441	41.8426	33.5692
FBgn0032150	2.56229	3.063089555	2.91448	2.6074722	1.84893	2.481877225	4.742310002	2.08902	3.3764106	3.531960011	4.2044	2.753650018
FBgn0032151	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032153	5.13951	8.69788	10.5936	10.483	9.38284	9.43905	11.6228	7.64352	12.511	11.7994	12.2505	10.4425
FBgn0032154	5.87173	4.72435	8.63847	6.58049	4.9194	3.27662	11.0405	5.91414	7.57757	7.24222	9.42023	6.21365
FBgn0032156	42.0744781	27.66978245	29.81739001	33.92931046	22.84561357	33.17342056	29.8764495	52.83471649	29.84940614	29.64683971	20.59016063	37.12079984
FBgn0032157	9.32257	6.84262	10.9074	10.578	5.89559	7.28142	16.6891	10.3083	9.57635	8.29747	9.72921	8.41068
FBgn0032160	115.45005	101.26213	115.69359	130.24696	127.01294	126.02554	123.41211	116.82436	117.55069	141.0583	137.90623	135.11281
FBgn0032161	29.2472	27.70071	26.59853	30.7476	27.7637	29.28823	28.20454	27.49216	29.87173	29.25595	28.66595	22.7594
FBgn0032162	111.4945	116.8334	109.6106	147.2323	131.344	130.4375	128.5529	129.4192	100.8206	172.9919	159.919	160.6422
FBgn0032163	0.0637509	0	0.0505398	0.06966	0	0	0	0.0412221	0	0	0	0.107941
FBgn0032166	14.68996	14.46399	14.21332	12.66008	11.66225	11.13152	17.65661	14.2854	12.97501	14.83731	15.16383	15.89627
FBgn0032167	22.87546605	18.10785	22.29768782	22.3787	14.965255	24.70823	25.035303	28.896794	22.31414702	15.964479	14.37520351	18.3478527
FBgn0032168	7.74257	5.752765	8.7092	7.394927	6.462233	5.210041	11.93174	6.78883	7.36491	7.7296852	9.39145	8.35859
FBgn0032169	7.31987	6.88212	9.18333	7.55831	5.89734	5.27295	12.43172	7.903837	8.41599	6.86291	7.71681	6.13672
FBgn0032170	31.37781	30.42707	36.1433	36.11697	27.25106	28.95784	42.691151	37.83638	36.23071	32.96605	35.04079	32.22721
FBgn0032171	13.43863	15.0919	14.572576	14.730087	18.059268	12.937293	20.12779	18.17064	19.71354	17.219659	21.159671	15.43167
FBgn0032172	32.08730053	27.38220538	28.20683082	30.36943	24.1201	30.639282	35.55992	35.2726985	29.78227497	28.37511	22.12610551	36.50355
FBgn0032175	0	0	0	0.00923839	0.021048	0.0186332	0	0.0328015	0	0.00924309	0	0
FBgn0032176	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032178	3.24513	2.74595	2.12242	2.74809	1.81771	2.50315	1.9426	3.67209	2.24175	2.4834	2.25605	2.24361
FBgn0032181	0.811446	0.858285	0.964935	0.591106	0.589194	0.59611	0.472256	1.24614	0.800789	0.702296	0.537265	0.915944
FBgn0032184	0	0	0	0	0	0	0	0.171012	0	0	0	0
FBgn0032187	0.764337	0.1239017	0.355208	0.2591948	0.1531004	0.104423	0.420734	0.391975	0.270164	0.1632798	0.0313716	0.0891388
FBgn0032188	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032189	8.84189	6.80969	9.24669	9.7985	4.21504	7.94661	13.7642	9.18413	11.82	7.36975	6.7262	5.99895
FBgn0032191	21.3728	17.2907	20.2536	18.2305	15.9622	17.2346	22.1171	18.8658	21.0594	15.4322	15.5004	19.4123
FBgn0032192	1.27665	0.960244	0.910881	1.25549	0.635644	1.17233	0.551945	0.908048	0.923916	1.07003	0.972072	0.756556
FBgn0032193	8.70039	5.56246	4.96613	6.27451	3.89873	6.00805	6.24989	8.10112	6.41097	6.34111	4.14763	6.48174
FBgn0032194	12.51811295	9.433916394	14.7121219	12.8267355	6.952232901	8.337360257	22.54886922	13.35407911	15.99104	13.84466	17.25316	11.87595173
FBgn0032195	7.373145	6.189415	10.80911	8.251027	6.23774	5.66081	13.96063	8.03243	8.7729	8.59543	10.45376	7.655355
FBgn0032196	19.76826	18.72127	19.59961	20.13567	11.579614	19.25251	24.06266	19.81562	20.44331	16.11118	14.98581	15.48819
FBgn0032197	7.11821	4.60717	8.883	6.88497	2.19228	6.79613	10.464083	9.92096	7.80525	5.18934	5.05454	6.8413
FBgn0032198	365.9954	282.0601	330.7323	277.6727	225.6076	284.1826	429.126	299.2177	301.9734	270.6049	264.6671	357.3641
FBgn0032200	48.4538	34.3727	44.5144	43.7705	30.0475	40.0931	50.6113	43.5465	38.8985	41.6254	38.1042	47.9804
FBgn0032202	72.0509	81.86686	72.48615	110.34317	81.4648	113.74018	95.0394	96.76099	97.21028	118.64296	102.35631	91.31977
FBgn0032204	11.279	10.6651	10.3723	10.7751	7.54123	9.75365	13.418	11.3356	11.1945	10.945	11.2659	10.6945
FBgn0032205	12.1997	13.0278	11.8208	13.0014	11.6235	10.4006	13.3238	9.44672	10.3054	11.6907	12.0664	12.0707
FBgn0032208	27.6034	23.0488	32.7815	27.6165	18.6446	25.3678	38.4762	39.441	25.1411	23.6846	22.4947	26.5986
FBgn0032209	47.1375	44.501	30.449	34.4084	20.6044	46.8838	26.1918	30.3542	34.2028	29.1949	22.348	29.2315
FBgn0032210	12.55642092	10.51192012	9.905723	11.12362	7.726486066	12.52074	11.32991	13.70661	10.114342	11.153248	9.9932603	11.38891
FBgn0032211	0.365895	0	0.676853	0.0825835	0	0	0.24337	1.14353	0.0802422	0.155561	0.242262	0.103254
FBgn0032213	263.8439	277.3158	252.8336	290.4358	304.9306	279.687	201.7815	243.2652	251.711	292.442	312.5791	223.3659
FBgn0032214	36.6139	29.7789	40.2754	38.3003	31.7501	32.1096	51.9928	34.7343	38.2586	39.3817	45.381	38.0399
FBgn0032216	105.6624	85.1714	90.2946	90.3618	78.6514	80.7554	98.2058	84.8683	81.9008	79.5824	79.356	82.833
FBgn0032217	53.6963	45.8004	47.1912	48.7304	35.5415	46.9233	51.3341	46.3742	44.8131	41.6466	38.1498	46.2213
FBgn0032218	36.38851	20.39123543	28.34616	30.559563	18.284066	35.38369	29.28268	54.60021	30.88754	29.541161	20.89816	43.005086
FBgn0032219	31.00687656	33.25780274	26.71330429	34.38766407	35.71523047	36.15375445	37.57551942	36.88276856	32.2460998	37.31646354	33.21757493	42.77025672
FBgn0032221	0.320944	0.1005836	0	0.0974144	0	0.1571826	0.21347	0.311288	0.1759604	0.097464	0.1062496	0.1509478
FBgn0032222	34.1225	33.1856	38.4674	35.4894	33.0569	32.369	46.1729	33.5514	32.696	34.053	37.05	40.1952
FBgn0032223	4.14786	1.861899	3.44487	3.194212	1.081778	2.12927	5.01853	6.079314	3.638554	2.087371	1.508742132	2.96527
FBgn0032224	51.36655	51.059098	52.71906	56.0648	43.77382	55.39591	55.04476	49.59772	48.87132	62.11227	58.97385	49.34284
FBgn0032225	1.84935	1.88779	1.84311	2.73285	2.01697	2.83362	1.79239	2.66495	2.2596	2.83052	1.92417	2.65412
